Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,MOE_overall,MOE_instant,MOE_avail,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn
esc,static_wind,29,0.727282112587185,0.260594085260704,2.65470473354646,0.956564220841715,0.812092443042791,0.974367775406444,0.2075,4.54081160594364,36,400,1,1
esc,static_wind,30,0.942768476505631,1.00686448424757,2.6352603896443,0.962917212960666,0.811827459158147,0.974562842259382,0.19,3.85108777163891,34,400,1,1
single_golden,static_wind,11,4.00731847106064,3.54907767521139,8.56091370918826,0.919812573793596,0.736252801698066,0.921155049337562,0,8.71780061406273,NaN,11,1,1
single_golden,static_wind,12,4.00731847106064,3.54907767521139,8.56091370918826,0.919804436360431,0.736248732981484,0.921155049337562,0,8.71876243138096,NaN,10,1,1
single_golden,static_wind,13,3.47256605531049,3.01432525946124,9.34402143521951,0.915876904240671,0.732302110410863,0.914545527635091,0,9.18497839281946,NaN,10,1,1
single_golden,static_wind,14,4.00731847106064,3.54907767521139,8.56091370918826,0.919797929302087,0.736245479452312,0.921155049337562,0,8.71953155610685,NaN,9,1,1
single_golden,static_wind,15,3.47256605531049,3.01432525946124,9.34402143521951,0.915881941237745,0.7323046289094,0.914545527635091,0,9.18437791759223,NaN,7,1,1
single_golden,static_wind,16,4.00731847106064,3.54907767521139,8.56091370918826,0.919797434584438,0.736245232093488,0.921155049337562,0,8.71959003145048,NaN,9,1,1
single_golden,static_wind,17,4.54207088681079,4.08383009096154,10.0573365081121,0.910894939573644,0.728056514455957,0.908696815563782,0,9.78214463108806,NaN,11,1,1
single_golden,static_wind,18,4.00731847106064,3.54907767521139,8.56091370918826,0.919829960525066,0.736261495063802,0.921155049337562,0,8.71574561771939,NaN,9,1,1
single_golden,static_wind,19,4.00731847106064,3.54907767521139,8.56091370918826,0.919807151837977,0.736250090720257,0.921155049337562,0,8.71844146914708,NaN,10,1,1
single_golden,static_wind,20,4.00731847106064,3.54907767521139,8.56091370918826,0.919797148880634,0.736245089241586,0.921155049337562,0,8.71962380150562,NaN,9,1,1
single_golden,static_wind,21,4.00731847106064,3.54907767521139,8.56091370918826,0.919830078545061,0.736261554073799,0.921155049337562,0,8.71573166880431,NaN,9,1,1
single_golden,static_wind,22,4.00731847106064,3.54907767521139,8.56091370918826,0.919798805043314,0.736245917322925,0.921155049337562,0,8.71942804414816,NaN,9,1,1
single_golden,static_wind,23,4.00731847106064,3.54907767521139,8.56091370918826,0.919796006271169,0.736244517936853,0.921155049337562,0,8.71975885761624,NaN,8,1,1
single_golden,static_wind,24,4.54207088681079,4.08383009096154,10.0573365081121,0.910892311125532,0.728055200231901,0.908696815563782,0,9.78246141570382,NaN,11,1,1
single_golden,static_wind,25,4.54207088681079,4.08383009096154,10.0573365081121,0.910892311125532,0.728055200231901,0.908696815563782,0,9.78246141570382,NaN,11,1,1
single_golden,static_wind,26,4.00731847106064,3.54907767521139,8.56091370918826,0.919812630474121,0.736252830038329,0.921155049337562,0,8.7177939146743,NaN,5,1,1
