Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn,MOENoWind
multistart,static_wind,24,5.78959272495942,5.35134738607742,11.3239684676053,0.896570532318757,11.5361216940455,19,205,1,1,NaN
multistart,static_wind,25,1.49099323524441,1.05274789636241,4.29934430306147,0.91933222940401,8.77460487252637,19,233,1,1,NaN
multistart,static_wind,26,3.62351533414817,3.18526999526618,9.16819809224004,0.904945113886598,10.5039393720969,19,233,1,1,NaN
multistart,static_wind,27,4.618789977502,5.05703531638399,10.3916447126264,0.900719052540332,11.0224100600139,19,261,1,1,NaN
multistart,static_wind,28,5.78803036442084,5.34978502553884,11.321470889207,0.897630715558169,11.4043874243068,19,233,1,1,NaN
multistart,static_wind,29,0.380092970975904,0.818338309857901,1.13071818723928,0.946389952192852,5.66468903044988,19,233,1,1,NaN
multistart,static_wind,30,4.12252540467774,3.68428006579574,9.06177373249552,0.906985182218746,10.2553844985332,19,233,1,1,NaN
tracker,static_wind,11,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,12,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,13,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,14,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,15,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,16,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,17,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,18,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,19,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
tracker,static_wind,20,0.809179494756056,1.21814453618443,0.273066309704523,0.995577368345966,0.444227821428072,2,239,1,1,NaN
